OrderID,OrderDate,Region,Country,Category,Sub-Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD100149,2024-10-16,Central,France,Furniture,Bookcases,Bookcases Model 551,6,164.99,0.05,989.94,220.83
ORD101415,2024-10-16,Central,Germany,Furniture,Bookcases,Bookcases Model 252,5,29.5,0.0,147.5,14.22
ORD100460,2024-10-17,East,Japan,Office Supplies,Pens,Pens Model 835,3,309.65,0.15,928.95,142.1
ORD100685,2024-10-17,West,Canada,Office Supplies,Pens,Pens Model 321,5,273.14,0.05,1365.7,68.88
ORD100425,2024-10-17,North,UK,Furniture,Bookcases,Bookcases Model 827,6,21.79,0.0,130.74,24.88
ORD100432,2024-10-18,West,USA,Furniture,Bookcases,Bookcases Model 156,4,110.94,0.1,443.76,30.05
ORD100621,2024-10-18,South,India,Office Supplies,Paper,Paper Model 185,5,104.07,0.15,520.35,-11.46
ORD101734,2024-10-18,North,Norway,Office Supplies,Paper,Paper Model 671,3,488.74,0.05,1466.22,181.32
ORD100596,2024-10-19,North,Norway,Furniture,Tables,Tables Model 566,6,6.93,0.0,41.58,5.4
ORD100278,2024-10-20,West,USA,Technology,Phones,Phones Model 564,5,375.84,0.0,1879.2,442.76
ORD100431,2024-10-20,South,Australia,Furniture,Bookcases,Bookcases Model 627,3,55.04,0.1,165.12,19.2
ORD100334,2024-10-20,Central,France,Technology,Phones,Phones Model 392,2,233.29,0.05,466.58,89.73
ORD100671,2024-10-20,North,UK,Office Supplies,Pens,Pens Model 561,4,193.68,0.0,774.72,193.06
ORD101717,2024-10-20,East,Japan,Office Supplies,Binders,Binders Model 342,6,196.89,0.0,1181.34,222.15
ORD100485,2024-10-20,East,Japan,Technology,Computers,Computers Model 352,6,133.95,0.0,803.7,159.66
ORD100246,2024-10-21,East,Japan,Office Supplies,Paper,Paper Model 963,7,299.52,0.0,2096.64,467.79
ORD100644,2024-10-21,South,Australia,Office Supplies,Binders,Binders Model 997,2,488.27,0.0,976.54,73.18
ORD101098,2024-10-21,Central,Germany,Office Supplies,Paper,Paper Model 481,4,338.6,0.1,1354.4,251.74
ORD101795,2024-10-21,Central,France,Furniture,Bookcases,Bookcases Model 633,7,200.44,0.0,1403.08,196.19
ORD101522,2024-10-21,Central,France,Technology,Accessories,Accessories Model 971,1,132.37,0.1,132.37,18.75
ORD101140,2024-10-22,South,Australia,Technology,Accessories,Accessories Model 929,2,188.24,0.0,376.48,68.6
ORD101404,2024-10-22,Central,France,Furniture,Bookcases,Bookcases Model 623,2,275.9,0.0,551.8,91.67
ORD101172,2024-10-23,East,Japan,Office Supplies,Paper,Paper Model 375,2,314.47,0.15,628.94,101.35
ORD101862,2024-10-23,North,Norway,Furniture,Chairs,Chairs Model 806,7,406.55,0.0,2845.85,156.43
ORD100018,2024-10-23,West,Canada,Office Supplies,Pens,Pens Model 755,2,329.8,0.0,659.6,121.57
ORD100932,2024-10-23,West,USA,Technology,Computers,Computers Model 545,4,249.13,0.0,996.52,168.32
ORD100816,2024-10-24,East,Japan,Office Supplies,Binders,Binders Model 331,2,6.64,0.0,13.28,2.05
ORD100372,2024-10-24,South,India,Technology,Phones,Phones Model 511,4,190.18,0.0,760.72,86.06
ORD100544,2024-10-24,Central,Germany,Office Supplies,Paper,Paper Model 998,6,442.4,0.1,2654.4,29.73
ORD100191,2024-10-25,East,Japan,Furniture,Bookcases,Bookcases Model 142,8,535.44,0.1,4283.52,550.5
ORD100496,2024-10-25,West,USA,Furniture,Bookcases,Bookcases Model 955,3,362.63,0.0,1087.89,270.79
ORD100943,2024-10-25,East,Japan,Technology,Accessories,Accessories Model 261,4,137.38,0.0,549.52,133.41
ORD100543,2024-10-25,East,Japan,Office Supplies,Paper,Paper Model 172,5,206.82,0.05,1034.1,84.73
ORD101163,2024-10-25,South,India,Technology,Phones,Phones Model 802,5,150.25,0.0,751.25,173.37
ORD100016,2024-10-25,South,India,Office Supplies,Binders,Binders Model 811,4,304.25,0.05,1217.0,143.66
ORD101355,2024-10-25,South,India,Technology,Accessories,Accessories Model 432,2,107.73,0.0,215.46,17.29
ORD101499,2024-10-26,South,Australia,Office Supplies,Binders,Binders Model 183,6,112.25,0.0,673.5,120.31
ORD101044,2024-10-26,West,USA,Technology,Computers,Computers Model 535,2,251.31,0.05,502.62,111.72
ORD100401,2024-10-26,East,China,Office Supplies,Binders,Binders Model 728,4,156.27,0.0,625.08,42.88
ORD101301,2024-10-27,South,India,Office Supplies,Paper,Paper Model 555,4,11.4,0.05,45.6,2.49
ORD101148,2024-10-27,North,UK,Furniture,Tables,Tables Model 803,4,446.8,0.0,1787.2,167.97
ORD100878,2024-10-27,West,Canada,Office Supplies,Binders,Binders Model 226,2,206.94,0.15,413.88,37.25
ORD101173,2024-10-27,Central,Germany,Office Supplies,Pens,Pens Model 478,5,338.37,0.05,1691.85,55.9
ORD101803,2024-10-27,East,Japan,Office Supplies,Paper,Paper Model 339,4,563.22,0.0,2252.88,113.37
ORD101639,2024-10-28,South,Australia,Technology,Phones,Phones Model 911,5,224.81,0.1,1124.05,136.62
ORD101614,2024-10-28,Central,Germany,Technology,Phones,Phones Model 956,2,123.16,0.05,246.32,45.08
ORD100826,2024-10-28,West,Canada,Office Supplies,Binders,Binders Model 669,4,174.13,0.0,696.52,121.07
ORD100691,2024-10-29,East,Japan,Office Supplies,Paper,Paper Model 928,3,340.4,0.0,1021.2,198.2
ORD101061,2024-10-30,Central,Germany,Office Supplies,Binders,Binders Model 956,5,193.97,0.0,969.85,222.33
ORD100320,2024-10-31,West,USA,Technology,Computers,Computers Model 131,10,144.83,0.15,1448.3,154.32
ORD101195,2024-10-31,East,China,Furniture,Chairs,Chairs Model 758,2,180.93,0.0,361.86,29.42
ORD100430,2024-10-31,East,China,Furniture,Chairs,Chairs Model 799,4,317.18,0.1,1268.72,32.18
ORD101627,2024-10-31,West,Canada,Technology,Computers,Computers Model 264,3,317.49,0.0,952.47,64.11
ORD101495,2024-10-31,South,India,Office Supplies,Binders,Binders Model 663,6,148.57,0.15,891.42,41.12
ORD100193,2024-11-02,Central,Germany,Office Supplies,Pens,Pens Model 338,5,184.04,0.0,920.2,85.8
ORD100224,2024-11-02,East,China,Furniture,Chairs,Chairs Model 595,4,272.67,0.0,1090.68,154.69
ORD100828,2024-11-02,Central,France,Office Supplies,Binders,Binders Model 553,3,44.81,0.0,134.43,31.26
ORD101789,2024-11-02,West,USA,Office Supplies,Binders,Binders Model 395,5,29.36,0.05,146.8,5.84
ORD100662,2024-11-02,East,China,Office Supplies,Paper,Paper Model 156,3,193.94,0.05,581.82,91.5
ORD101624,2024-11-02,Central,France,Office Supplies,Paper,Paper Model 646,5,160.69,0.0,803.45,164.25
ORD101253,2024-11-03,Central,France,Office Supplies,Paper,Paper Model 960,4,206.61,0.0,826.44,167.49
ORD101796,2024-11-03,South,Australia,Office Supplies,Paper,Paper Model 688,3,339.31,0.05,1017.93,204.19
ORD100987,2024-11-03,Central,Germany,Technology,Computers,Computers Model 294,2,223.09,0.1,446.18,46.92
ORD100285,2024-11-03,North,UK,Office Supplies,Pens,Pens Model 324,3,23.92,0.0,71.76,4.58
ORD100769,2024-11-04,South,Australia,Technology,Accessories,Accessories Model 553,3,81.99,0.0,245.97,40.83
ORD101648,2024-11-05,Central,France,Technology,Computers,Computers Model 584,5,355.32,0.1,1776.6,228.36
ORD100109,2024-11-05,West,Canada,Technology,Computers,Computers Model 195,5,232.85,0.1,1164.25,19.26
ORD100498,2024-11-05,South,India,Furniture,Tables,Tables Model 986,3,442.66,0.0,1327.98,324.7
ORD100535,2024-11-06,East,Japan,Office Supplies,Pens,Pens Model 987,3,376.82,0.0,1130.46,204.76
ORD100669,2024-11-06,Central,Germany,Furniture,Tables,Tables Model 359,3,245.32,0.1,735.96,9.76
ORD101935,2024-11-06,North,UK,Technology,Phones,Phones Model 923,2,442.01,0.0,884.02,95.24
ORD100696,2024-11-06,East,China,Technology,Computers,Computers Model 670,4,122.31,0.0,489.24,30.42
ORD101681,2024-11-06,East,Japan,Office Supplies,Binders,Binders Model 164,4,59.06,0.0,236.24,26.47
ORD101347,2024-11-06,West,Canada,Furniture,Tables,Tables Model 266,1,198.32,0.0,198.32,45.9
ORD100747,2024-11-07,North,Norway,Furniture,Tables,Tables Model 915,4,353.24,0.15,1412.96,-31.29
ORD101315,2024-11-07,South,Australia,Office Supplies,Pens,Pens Model 391,5,5.71,0.1,28.55,4.51
ORD100187,2024-11-07,South,India,Office Supplies,Pens,Pens Model 782,4,298.96,0.1,1195.84,90.68
ORD101213,2024-11-08,South,India,Office Supplies,Pens,Pens Model 568,6,42.17,0.15,253.02,20.92
ORD101756,2024-11-08,Central,Germany,Furniture,Tables,Tables Model 980,5,323.62,0.0,1618.1,173.39
ORD101606,2024-11-11,Central,France,Technology,Phones,Phones Model 312,7,350.86,0.1,2456.02,14.13
ORD100303,2024-11-11,Central,France,Office Supplies,Paper,Paper Model 416,4,183.04,0.0,732.16,166.4
ORD100383,2024-11-12,South,India,Office Supplies,Paper,Paper Model 960,5,247.69,0.1,1238.45,21.12
ORD100836,2024-11-12,West,USA,Technology,Accessories,Accessories Model 467,6,306.55,0.0,1839.3,366.21
ORD100412,2024-11-12,East,China,Technology,Phones,Phones Model 297,7,100.01,0.05,700.07,62.31
ORD100159,2024-11-12,East,Japan,Technology,Accessories,Accessories Model 263,5,433.09,0.05,2165.45,279.97
ORD100035,2024-11-12,Central,France,Office Supplies,Binders,Binders Model 360,3,54.26,0.0,162.78,10.83
ORD101950,2024-11-13,Central,Germany,Office Supplies,Pens,Pens Model 945,5,205.76,0.1,1028.8,118.55
ORD101115,2024-11-13,North,Norway,Technology,Phones,Phones Model 123,5,411.21,0.0,2056.05,110.03
ORD100190,2024-11-14,Central,Germany,Office Supplies,Paper,Paper Model 754,2,1.88,0.1,3.76,0.05
ORD100222,2024-11-14,East,China,Furniture,Tables,Tables Model 346,2,25.73,0.15,51.46,4.63
ORD100126,2024-11-14,Central,Germany,Office Supplies,Pens,Pens Model 767,3,188.58,0.15,565.74,44.98
ORD101329,2024-11-15,South,India,Office Supplies,Binders,Binders Model 308,2,50.9,0.05,101.8,16.49
ORD101854,2024-11-15,South,India,Technology,Accessories,Accessories Model 429,5,273.6,0.1,1368.0,196.4
ORD100661,2024-11-15,North,UK,Technology,Phones,Phones Model 884,4,370.63,0.05,1482.52,248.35
ORD100389,2024-11-15,South,India,Office Supplies,Paper,Paper Model 876,5,424.31,0.0,2121.55,134.11
ORD101090,2024-11-15,West,USA,Furniture,Tables,Tables Model 119,2,132.39,0.0,264.78,29.2
ORD100757,2024-11-15,North,UK,Furniture,Bookcases,Bookcases Model 474,3,349.55,0.0,1048.65,139.76
ORD101740,2024-11-16,West,USA,Office Supplies,Paper,Paper Model 186,7,15.15,0.0,106.05,24.24
ORD101808,2024-11-16,West,Canada,Furniture,Chairs,Chairs Model 736,7,172.76,0.0,1209.32,285.95
ORD100369,2024-11-16,South,India,Office Supplies,Pens,Pens Model 310,3,23.08,0.05,69.24,5.0
ORD101957,2024-11-17,Central,Germany,Office Supplies,Binders,Binders Model 345,5,186.91,0.05,934.55,189.11
ORD101705,2024-11-17,West,Canada,Office Supplies,Binders,Binders Model 774,3,159.57,0.05,478.71,40.29
ORD100039,2024-11-17,South,India,Office Supplies,Pens,Pens Model 785,1,346.14,0.15,346.14,37.83
ORD101678,2024-11-17,South,India,Furniture,Tables,Tables Model 317,6,35.72,0.0,214.32,52.53
ORD101582,2024-11-18,West,USA,Technology,Phones,Phones Model 651,6,76.2,0.05,457.2,26.4
ORD101431,2024-11-18,Central,Germany,Technology,Computers,Computers Model 718,4,75.96,0.0,303.84,67.3
ORD100315,2024-11-18,Central,Germany,Furniture,Bookcases,Bookcases Model 213,4,268.91,0.15,1075.64,26.24
ORD101490,2024-11-19,West,Canada,Furniture,Tables,Tables Model 485,1,136.85,0.0,136.85,20.02
ORD100539,2024-11-19,Central,Germany,Office Supplies,Paper,Paper Model 422,5,56.48,0.0,282.4,42.64
ORD101179,2024-11-19,North,Norway,Office Supplies,Pens,Pens Model 172,3,174.92,0.0,524.76,121.88
ORD100732,2024-11-19,North,Norway,Office Supplies,Binders,Binders Model 683,5,253.3,0.0,1266.5,83.54
ORD101538,2024-11-19,North,Norway,Technology,Computers,Computers Model 480,4,142.38,0.15,569.52,85.89
ORD101885,2024-11-19,North,UK,Furniture,Bookcases,Bookcases Model 440,4,294.42,0.05,1177.68,243.69
ORD100988,2024-11-20,Central,Germany,Technology,Computers,Computers Model 673,5,156.63,0.0,783.15,101.84
ORD100497,2024-11-20,North,UK,Furniture,Bookcases,Bookcases Model 540,3,231.55,0.0,694.65,58.94
ORD101545,2024-11-20,Central,Germany,Technology,Phones,Phones Model 491,3,462.44,0.0,1387.32,206.6
ORD101825,2024-11-20,East,China,Office Supplies,Pens,Pens Model 489,4,230.01,0.15,920.04,106.97
ORD100501,2024-11-21,North,UK,Office Supplies,Paper,Paper Model 237,6,54.91,0.0,329.46,23.49
ORD101982,2024-11-21,South,India,Technology,Phones,Phones Model 205,5,441.37,0.0,2206.85,419.85
ORD101783,2024-11-21,South,Australia,Technology,Phones,Phones Model 632,5,28.23,0.0,141.15,30.48
ORD101038,2024-11-21,South,India,Office Supplies,Pens,Pens Model 800,6,105.16,0.0,630.96,116.44
ORD100141,2024-11-21,Central,France,Furniture,Chairs,Chairs Model 884,5,278.38,0.0,1391.9,211.26
ORD100197,2024-11-22,West,Canada,Office Supplies,Paper,Paper Model 893,3,85.82,0.1,257.46,7.98
ORD100411,2024-11-22,Central,Germany,Office Supplies,Paper,Paper Model 385,2,378.97,0.0,757.94,188.91
ORD100924,2024-11-22,Central,Germany,Technology,Computers,Computers Model 401,5,292.61,0.0,1463.05,245.88
ORD100865,2024-11-22,South,Australia,Office Supplies,Binders,Binders Model 316,2,132.79,0.0,265.58,27.28
ORD101987,2024-11-23,West,USA,Office Supplies,Paper,Paper Model 572,5,19.79,0.0,98.95,17.97
ORD100586,2024-11-23,Central,France,Office Supplies,Binders,Binders Model 621,4,207.4,0.05,829.6,100.78
ORD101339,2024-11-23,West,USA,Technology,Accessories,Accessories Model 249,4,12.45,0.05,49.8,5.16
ORD101610,2024-11-23,East,China,Technology,Accessories,Accessories Model 971,4,190.86,0.0,763.44,167.58
ORD101745,2024-11-23,South,Australia,Office Supplies,Paper,Paper Model 554,3,157.8,0.05,473.4,102.07
ORD101857,2024-11-25,West,USA,Office Supplies,Paper,Paper Model 280,8,310.24,0.05,2481.92,71.16
ORD100548,2024-11-25,West,USA,Office Supplies,Paper,Paper Model 509,3,242.01,0.1,726.03,137.92
ORD101082,2024-11-26,Central,Germany,Office Supplies,Paper,Paper Model 242,4,366.87,0.15,1467.48,44.36
ORD100822,2024-11-26,South,India,Office Supplies,Binders,Binders Model 258,3,278.23,0.05,834.69,174.86
ORD101480,2024-11-27,Central,France,Office Supplies,Binders,Binders Model 800,1,146.93,0.0,146.93,30.98
ORD100463,2024-11-27,North,Norway,Technology,Phones,Phones Model 307,4,182.0,0.1,728.0,6.96
ORD100699,2024-11-28,West,USA,Technology,Phones,Phones Model 112,3,258.83,0.05,776.49,148.01
ORD101591,2024-11-28,Central,France,Technology,Accessories,Accessories Model 825,3,148.33,0.05,444.99,86.59
ORD100402,2024-11-28,West,USA,Furniture,Tables,Tables Model 694,3,28.47,0.0,85.41,7.12
ORD100155,2024-11-29,West,USA,Office Supplies,Pens,Pens Model 916,6,395.0,0.0,2370.0,433.71
ORD100880,2024-11-29,East,Japan,Technology,Computers,Computers Model 386,5,474.97,0.0,2374.85,505.4
ORD100558,2024-11-29,North,UK,Office Supplies,Pens,Pens Model 769,3,12.53,0.15,37.59,3.28
ORD100210,2024-11-29,West,Canada,Office Supplies,Binders,Binders Model 367,5,90.36,0.05,451.8,62.42
ORD101616,2024-11-30,East,Japan,Office Supplies,Paper,Paper Model 431,7,458.83,0.1,3211.81,561.49
ORD101842,2024-11-30,North,Norway,Office Supplies,Paper,Paper Model 470,5,267.59,0.0,1337.95,100.93
ORD101261,2024-11-30,West,Canada,Office Supplies,Binders,Binders Model 119,2,100.25,0.0,200.5,28.15
ORD101645,2024-11-30,South,Australia,Office Supplies,Binders,Binders Model 879,4,278.48,0.0,1113.92,62.14
ORD100037,2024-11-30,East,Japan,Technology,Accessories,Accessories Model 587,4,293.43,0.05,1173.72,66.11
ORD100357,2024-11-30,Central,Germany,Office Supplies,Paper,Paper Model 479,6,390.78,0.0,2344.68,472.18
ORD101185,2024-12-01,West,Canada,Office Supplies,Paper,Paper Model 339,3,68.89,0.05,206.67,5.82
ORD100005,2024-12-01,Central,France,Furniture,Bookcases,Bookcases Model 966,4,123.55,0.0,494.2,118.75
ORD101332,2024-12-02,East,China,Office Supplies,Paper,Paper Model 376,2,140.74,0.0,281.48,38.42
ORD100085,2024-12-02,South,Australia,Furniture,Tables,Tables Model 704,2,234.98,0.0,469.96,24.6
ORD100073,2024-12-03,Central,Germany,Office Supplies,Binders,Binders Model 536,3,508.53,0.0,1525.59,219.31
ORD100787,2024-12-04,South,Australia,Office Supplies,Paper,Paper Model 136,4,34.51,0.0,138.04,21.17
ORD100704,2024-12-04,North,UK,Technology,Computers,Computers Model 249,2,42.99,0.0,85.98,11.69
ORD100454,2024-12-04,Central,Germany,Technology,Computers,Computers Model 235,4,133.4,0.0,533.6,98.26
ORD101677,2024-12-04,Central,France,Office Supplies,Paper,Paper Model 233,5,25.28,0.0,126.4,6.94
ORD101338,2024-12-05,East,Japan,Office Supplies,Binders,Binders Model 809,4,95.42,0.0,381.68,36.37
ORD101501,2024-12-05,North,Norway,Technology,Phones,Phones Model 232,5,225.24,0.0,1126.2,221.62
ORD101670,2024-12-05,Central,Germany,Office Supplies,Binders,Binders Model 341,3,242.45,0.1,727.35,0.69
ORD100300,2024-12-06,Central,France,Office Supplies,Pens,Pens Model 174,4,380.46,0.1,1521.84,287.86
ORD101941,2024-12-07,North,UK,Technology,Accessories,Accessories Model 430,2,265.45,0.0,530.9,102.67
ORD101267,2024-12-07,West,USA,Furniture,Chairs,Chairs Model 214,6,107.49,0.05,644.94,40.99
ORD101710,2024-12-07,North,Norway,Technology,Phones,Phones Model 322,3,146.83,0.0,440.49,77.76
ORD100742,2024-12-09,West,USA,Technology,Accessories,Accessories Model 170,8,94.38,0.0,755.04,39.15
ORD101264,2024-12-09,East,Japan,Office Supplies,Paper,Paper Model 847,4,399.75,0.0,1599.0,333.66
ORD100716,2024-12-09,South,India,Office Supplies,Binders,Binders Model 762,2,247.17,0.0,494.34,95.65
ORD101409,2024-12-10,South,India,Office Supplies,Pens,Pens Model 946,2,275.55,0.0,551.1,111.16
ORD101509,2024-12-10,North,Norway,Office Supplies,Paper,Paper Model 264,3,213.07,0.0,639.21,38.24
ORD101166,2024-12-10,East,China,Technology,Accessories,Accessories Model 124,5,322.87,0.05,1614.35,310.97
ORD100934,2024-12-10,Central,France,Office Supplies,Binders,Binders Model 927,3,215.98,0.1,647.94,55.23
ORD100225,2024-12-10,North,Norway,Technology,Computers,Computers Model 808,4,279.25,0.0,1117.0,146.94
ORD100182,2024-12-10,East,China,Technology,Accessories,Accessories Model 487,6,181.59,0.0,1089.54,144.96
ORD101518,2024-12-11,South,Australia,Furniture,Chairs,Chairs Model 174,4,518.12,0.0,2072.48,385.25
ORD100252,2024-12-11,North,UK,Office Supplies,Binders,Binders Model 721,3,174.08,0.0,522.24,100.76
ORD101422,2024-12-11,Central,France,Furniture,Tables,Tables Model 551,3,397.32,0.0,1191.96,230.65
ORD101103,2024-12-12,South,Australia,Office Supplies,Binders,Binders Model 641,1,49.75,0.05,49.75,10.52
ORD101373,2024-12-13,West,Canada,Technology,Computers,Computers Model 500,3,27.11,0.0,81.33,17.89
ORD101281,2024-12-14,South,India,Office Supplies,Paper,Paper Model 884,4,268.94,0.0,1075.76,150.47
ORD101868,2024-12-14,East,China,Office Supplies,Pens,Pens Model 237,6,555.19,0.05,3331.14,320.57
ORD101797,2024-12-14,West,USA,Office Supplies,Pens,Pens Model 365,3,351.9,0.0,1055.7,244.22
ORD100894,2024-12-14,East,China,Office Supplies,Pens,Pens Model 942,7,276.58,0.0,1936.06,465.82
ORD100748,2024-12-14,South,India,Office Supplies,Binders,Binders Model 280,4,96.27,0.0,385.08,71.1
ORD100634,2024-12-14,North,Norway,Office Supplies,Pens,Pens Model 579,4,18.84,0.0,75.36,4.65
ORD100963,2024-12-15,South,India,Office Supplies,Paper,Paper Model 885,6,255.55,0.0,1533.3,210.98
ORD101680,2024-12-16,North,UK,Furniture,Bookcases,Bookcases Model 819,6,471.94,0.0,2831.64,387.9
ORD101823,2024-12-16,West,USA,Technology,Phones,Phones Model 962,3,309.82,0.15,929.46,43.53
ORD101765,2024-12-17,North,Norway,Office Supplies,Pens,Pens Model 174,2,17.52,0.0,35.04,4.72
ORD100758,2024-12-17,East,Japan,Technology,Accessories,Accessories Model 146,5,11.16,0.0,55.8,11.57
ORD101632,2024-12-18,Central,France,Office Supplies,Binders,Binders Model 841,3,170.53,0.15,511.59,65.12
ORD100568,2024-12-18,South,Australia,Furniture,Chairs,Chairs Model 578,1,141.12,0.05,141.12,10.57
ORD101966,2024-12-19,East,China,Office Supplies,Binders,Binders Model 951,6,286.27,0.05,1717.62,242.13
ORD100866,2024-12-19,North,UK,Office Supplies,Binders,Binders Model 838,3,240.45,0.05,721.35,158.34
ORD100088,2024-12-20,Central,France,Furniture,Bookcases,Bookcases Model 924,1,286.53,0.0,286.53,23.82
ORD100302,2024-12-20,Central,France,Technology,Accessories,Accessories Model 652,6,427.99,0.15,2567.94,414.72
ORD101287,2024-12-21,North,Norway,Office Supplies,Binders,Binders Model 130,3,333.39,0.05,1000.17,106.19
ORD101766,2024-12-21,East,Japan,Office Supplies,Binders,Binders Model 288,4,348.49,0.0,1393.96,310.8
ORD101459,2024-12-22,West,Canada,Technology,Phones,Phones Model 614,6,341.57,0.05,2049.42,256.14
ORD101861,2024-12-23,East,Japan,Furniture,Bookcases,Bookcases Model 337,4,484.34,0.1,1937.36,264.32
ORD101192,2024-12-23,South,Australia,Technology,Phones,Phones Model 577,2,204.34,0.0,408.68,81.93
ORD100973,2024-12-24,East,Japan,Office Supplies,Pens,Pens Model 946,4,266.75,0.15,1067.0,170.66
ORD100708,2024-12-24,West,USA,Office Supplies,Paper,Paper Model 368,3,38.94,0.05,116.82,21.49
ORD101875,2024-12-25,South,India,Technology,Computers,Computers Model 174,3,349.07,0.1,1047.21,102.55
ORD101022,2024-12-25,East,Japan,Furniture,Bookcases,Bookcases Model 361,3,212.69,0.05,638.07,85.0
